seed,stage,detector,auroc,precision_at_budget,mean_flipped,mean_unflipped
6,stage2_poisoned_refit,training_dynamics,0.1931216931216931,0.0,-2.273063367975117,-1.225697344936204
6,stage2_poisoned_refit,cross_fit,0.25998075998076,0.07407407407407407,0.2794600936060989,0.46943164173335034
6,stage2_poisoned_refit,ensemble,0.22294372294372294,0.0,50.888888888888886,98.03246753246754
7,stage0_pre_attack,self_influence,0.6984615384615385,0.4230769230769231,35.807946568509216,19.271169843392137
7,stage0_pre_attack,training_dynamics,0.5671794871794872,0.15384615384615385,-1.170652739714483,-1.4549448809677983
7,stage0_pre_attack,cross_fit,0.658974358974359,0.34615384615384615,0.5723010118770668,0.4273119004879133
7,stage0_pre_attack,ensemble,0.6617948717948718,0.34615384615384615,109.73076923076925,84.82
7,stage1_flipped_clean_models,self_influence,0.9856410256410256,0.9230769230769231,377.9611084444581,19.271169843392137
7,stage1_flipped_clean_models,training_dynamics,0.9897435897435898,0.8846153846153846,1.170652739714483,-1.4549448809677983
7,stage1_flipped_clean_models,cross_fit,0.48333333333333334,0.3076923076923077,0.4276989881229332,0.4273119004879133
7,stage1_flipped_clean_models,ensemble,0.865897435897436,0.46153846153846156,136.4358974358974,80.19111111111111
7,stage2_poisoned_refit,self_influence,0.2982051282051282,0.0,6.239434596455565,15.635363037107057
7,stage2_poisoned_refit,training_dynamics,0.28923076923076924,0.0,-3.0913204334525526,-2.0145891872433506
7,stage2_poisoned_refit,cross_fit,0.2764102564102564,0.0,0.15666210787614418,0.3421274860956823
7,stage2_poisoned_refit,ensemble,0.2773076923076923,0.0,56.692307692307686,94.01333333333334
8,stage0_pre_attack,self_influence,0.21216691804927099,0.038461538461538464,8.501511258243639,21.21843690877111
8,stage0_pre_attack,training_dynamics,0.14705882352941177,0.0,-2.725320572988518,-1.365311692767552
8,stage0_pre_attack,cross_fit,0.21820010055304173,0.11538461538461539,0.21370590560776026,0.44023577780855827
8,stage0_pre_attack,ensemble,0.17873303167420815,0.038461538461538464,42.94871794871795,97.99564270152504
8,stage1_flipped_clean_models,self_influence,1.0,1.0,1145.9101141952185,21.21843690877111
8,stage1_flipped_clean_models,training_dynamics,1.0,1.0,2.725320572988518,-1.365311692767552
8,stage1_flipped_clean_models,cross_fit,0.8562091503267973,0.6923076923076923,0.7862940943922397,0.44023577780855827
8,stage1_flipped_clean_models,ensemble,0.970211161387632,0.8461538461538461,159.16666666666666,78.24618736383444
